title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
“Everything Personal  Not Just Business:” Improving User Experience through Rule-Based Service Customization;Richard Hull,    Bharat Kumar,    Daniel Lieuwen…;2003;https://link.springer.com/chapter/10.1007/978-3-540-24593-3_11;https://link.springer.com/content/pdf/10.1007%2F978-3-540-24593-3_11.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-540-24593-3_11;;;;;;;;
Multimedia Data Querying;K. Selcuk Candan,    Maria Luisa Sapino;No year available;https://link.springer.com/referenceworkentry/10.1007/978-1-4899-7993-3_1039-2;https://link.springer.com/content/pdf/10.1007%2F978-1-4899-7993-3_1039-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-1-4899-7993-3;;;;;;;;
Service Oriented Requirements Engineering: Practitioner’s Perspective;Muneera Bano Sahibzada,    Didar Zowghi;2013;https://link.springer.com/chapter/10.1007/978-3-642-37804-1_38;https://link.springer.com/content/pdf/10.1007%2F978-3-642-37804-1_38.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/978-3-642-37804-1_38;;;;;;;;
Efficient Semantic Service Discovery in Pervasive Computing Environments;Sonia Ben Mokhtar,    Anupam Kaul,    Nikolaos Georgantas,    Valérie Issarny;2006;https://link.springer.com/chapter/10.1007/11925071_13;https://link.springer.com/content/pdf/10.1007%2F11925071_13.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/11925071_13;;;;;;;;
P2S: A Methodology to Enable Inter-organizational Process Design through Web Services;Devis Bianchini,    Cinzia Cappiello…;2009;https://link.springer.com/chapter/10.1007/978-3-642-02144-2_28;https://link.springer.com/content/pdf/10.1007%2F978-3-642-02144-2_28.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/978-3-642-02144-2_28;;;;;;;;
Process Optimization;Danilo Ardagna;No year available;https://link.springer.com/referenceworkentry/10.1007/978-1-4899-7993-3_278-2;https://link.springer.com/content/pdf/10.1007%2F978-1-4899-7993-3_278-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-1-4899-7993-3;;;;;;;;
Managing the complex data center environment: an Integrated Energy-aware Framework;Alexandre Mello Ferreira,    Barbara Pernici;2016;https://link.springer.com/article/10.1007/s00607-014-0405-x;https://link.springer.com/content/pdf/10.1007%2Fs00607-014-0405-x.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;8;https://doi.org/10.1007/s00607-014-0405-x;;;;;;;;
Challenges in Designing Inter-usable Systems;Ville Antila,    Alfred Lui;2011;https://link.springer.com/chapter/10.1007/978-3-642-23774-4_33;https://link.springer.com/content/pdf/10.1007%2F978-3-642-23774-4_33.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-23774-4_33;;;;;;;;
Coupling Interaction Resources in Ambient Spaces: There Is More Than Meets the Eye!;Nicolas Barralon,    Joëlle Coutaz;2008;https://link.springer.com/chapter/10.1007/978-3-540-92698-6_32;https://link.springer.com/content/pdf/10.1007%2F978-3-540-92698-6_32.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-540-92698-6_32;;;;;;;;
NEWS: Bringing Semantic Web Technologies into News Agencies;Norberto Fernández,    José M. Blázquez,    Jesús A. Fisteus…;2006;https://link.springer.com/chapter/10.1007/11926078_56;https://link.springer.com/content/pdf/10.1007%2F11926078_56.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/11926078_56;;;;;;;;
Contextualized B2B Registries;U. Radetzki,    M. J. Boniface,    M. Surridge;2007;https://link.springer.com/chapter/10.1007/978-3-540-74974-5_48;https://link.springer.com/content/pdf/10.1007%2F978-3-540-74974-5_48.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-540-74974-5_48;;;;;;;;
A Power-Efficient Methodology for Mapping Applications on Multi-Processor  System-on-Chip Architectures;Giovanni Beltrame,    Donatella Sciuto…;2008;https://link.springer.com/chapter/10.1007/978-0-387-74909-9_11;https://link.springer.com/content/pdf/10.1007%2F978-0-387-74909-9_11.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-74909-9_11;;;;;;;;
Semantic Modelling in Support of Adaptive Multimodal Interface Design;Elena Tsiporkova,    Anna Hristoskova…;2013;https://link.springer.com/chapter/10.1007/978-3-642-40498-6_54;https://link.springer.com/content/pdf/10.1007%2F978-3-642-40498-6_54.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-40498-6_54;;;;;;;;
The Generic Context Sharing Protocol GCSP;Rony Chahine,    Claude Rigault;2006;https://link.springer.com/chapter/10.1007/978-0-387-34736-3_12;https://link.springer.com/content/pdf/10.1007%2F978-0-387-34736-3_12.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-34736-3_12;;;;;;;;
Publishing and discovering context-dependent services;Naseem Ibrahim,    Mubarak Mohammad…;2013;https://link.springer.com/article/10.1186/2192-1962-3-1;https://link.springer.com/content/pdf/10.1186%2F2192-1962-3-1.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;41;https://doi.org/10.1186/2192-1962-3-1;;;;;;;;
Unifying Events from Multiple Devices for Interpreting User Intentions through Natural Gestures;Pablo Llinás,    Manuel García-Herranz…;2011;https://link.springer.com/chapter/10.1007/978-3-642-23774-4_46;https://link.springer.com/content/pdf/10.1007%2F978-3-642-23774-4_46.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-23774-4_46;;;;;;;;
DogOnt - Ontology Modeling for Intelligent Domotic Environments;Dario Bonino,    Fulvio Corno;2008;https://link.springer.com/chapter/10.1007/978-3-540-88564-1_51;https://link.springer.com/content/pdf/10.1007%2F978-3-540-88564-1_51.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;43;https://doi.org/10.1007/978-3-540-88564-1_51;;;;;;;;
Information engineering for developing and testing coherent  integrated and context-dependent user interfaces;Ellemieke van Doorn,    Imre Horváth,    Zoltán Rusák;2017;https://link.springer.com/article/10.1007/s10111-017-0412-8;https://link.springer.com/content/pdf/10.1007%2Fs10111-017-0412-8.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s10111-017-0412-8;;;;;;;;
An Intensional Functional Model of Trust;Kaiyu Wan,    Vasu Alagar;2008;https://link.springer.com/chapter/10.1007/978-0-387-09428-1_5;https://link.springer.com/content/pdf/10.1007%2F978-0-387-09428-1_5.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/978-0-387-09428-1_5;;;;;;;;
Jano: location-privacy enforcement in mobile and pervasive environments through declarative policies;José Simão,    Carlos Ribeiro,    Paulo Ferreira…;2012;https://link.springer.com/article/10.1007/s13174-012-0065-z;https://link.springer.com/content/pdf/10.1007%2Fs13174-012-0065-z.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/s13174-012-0065-z;;;;;;;;
Resolving display shape dependence issues on tabletops;James McNaughton,    Tom Crick,    Shamus Smith;2018;https://link.springer.com/article/10.1007/s41095-018-0124-x;https://link.springer.com/content/pdf/10.1007%2Fs41095-018-0124-x.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s41095-018-0124-x;;;;;;;;
A Governance Framework for Mitigating Risks and Uncertainty in Collaborative Business Processes;Ziyi Su,    Frédérique Biennier…;2012;https://link.springer.com/chapter/10.1007/978-3-642-32775-9_66;https://link.springer.com/content/pdf/10.1007%2F978-3-642-32775-9_66.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/978-3-642-32775-9_66;;;;;;;;
Exploring data- and knowledge-driven methods for adaptive activity learning with dynamically available contexts;Jiahui Wen,    Jadwiga Indulska,    Mingyang Zhong…;2019;https://link.springer.com/article/10.1007/s42486-018-0001-9;https://link.springer.com/content/pdf/10.1007%2Fs42486-018-0001-9.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s42486-018-0001-9;;;;;;;;
On the Combined Behavior of Autonomous Resource Management Agents;Siri Fagernes,    Alva L. Couch;2010;https://link.springer.com/chapter/10.1007/978-3-642-13986-4_5;https://link.springer.com/content/pdf/10.1007%2F978-3-642-13986-4_5.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-13986-4_5;;;;;;;;
User-centric modeling and processing for ubiquitous events using semantic capability models;Feng Gao,    Sami Bhiri,    Zhangbing Zhou;2012;https://link.springer.com/article/10.1186/2192-1121-1-7;https://link.springer.com/content/pdf/10.1186%2F2192-1121-1-7.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1186/2192-1121-1-7;;;;;;;;
An Ontological Approach for Eliciting and Understanding Needs in e-Services ;Ziv Baida,    Jaap Gordijn,    Hanne Sæle…;2005;https://link.springer.com/chapter/10.1007/11431855_28;https://link.springer.com/content/pdf/10.1007%2F11431855_28.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/11431855_28;;;;;;;;
Understanding the Role of Mobile Ad hoc Networks in Non-traditional Contexts;Roberto G. Aldunate,    Gregg E. Larson…;2006;https://link.springer.com/chapter/10.1007/978-0-387-34736-3_15;https://link.springer.com/content/pdf/10.1007%2F978-0-387-34736-3_15.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-0-387-34736-3_15;;;;;;;;
A UML Extension for the Model-Driven Specification of Audit Rules;Bernhard Hoisl,    Mark Strembeck;2012;https://link.springer.com/chapter/10.1007/978-3-642-31069-0_2;https://link.springer.com/content/pdf/10.1007%2F978-3-642-31069-0_2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-31069-0_2;;;;;;;;
User-Driven Service Lifecycle Management – Adopting Internet Paradigms in Telecom Services;Juan C. Yelmo,    Rubén Trapero,    José M. del Álamo…;2007;https://link.springer.com/chapter/10.1007/978-3-540-74974-5_28;https://link.springer.com/content/pdf/10.1007%2F978-3-540-74974-5_28.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/978-3-540-74974-5_28;;;;;;;;
Adding Semantic Web Services Matching and Discovery Support to the MoviLog Platform;Cristian Mateos,    Marco Crasso…;2006;https://link.springer.com/chapter/10.1007/978-0-387-34747-9_6;https://link.springer.com/content/pdf/10.1007%2F978-0-387-34747-9_6.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-34747-9_6;;;;;;;;
Empowerment through seamfulness: smart phones in everyday life;Louise Barkhuus,    Valerie E. Polichar;2011;https://link.springer.com/article/10.1007/s00779-010-0342-4;https://link.springer.com/content/pdf/10.1007%2Fs00779-010-0342-4.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;52;https://doi.org/10.1007/s00779-010-0342-4;;;;;;;;
The Brave New World of Design Requirements: Four Key Principles;Matthias Jarke,    Pericles Loucopoulos…;2010;https://link.springer.com/chapter/10.1007/978-3-642-13094-6_36;https://link.springer.com/content/pdf/10.1007%2F978-3-642-13094-6_36.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-13094-6_36;;;;;;;;
Biological Resource Discovery;Zoé Lacroix,    Cartik R. Kothari,    Peter Mork…;No year available;https://link.springer.com/referenceworkentry/10.1007/978-1-4899-7993-3_1560-2;https://link.springer.com/content/pdf/10.1007%2F978-1-4899-7993-3_1560-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-1-4899-7993-3;;;;;;;;
A Model-Driven Engineering Approach for the Usability of Plastic User Interfaces;Jean-Sébastien Sottet,    Gaëlle Calvary,    Joëlle Coutaz…;2008;https://link.springer.com/chapter/10.1007/978-3-540-92698-6_9;https://link.springer.com/content/pdf/10.1007%2F978-3-540-92698-6_9.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;10;https://doi.org/10.1007/978-3-540-92698-6_9;;;;;;;;
User constraints for reliable user-defined smart home scenarios;Thibaut Le Guilly,    Michael K. Nielsen…;2016;https://link.springer.com/article/10.1007/s40860-016-0020-z;https://link.springer.com/content/pdf/10.1007%2Fs40860-016-0020-z.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;6;https://doi.org/10.1007/s40860-016-0020-z;;;;;;;;
Dealing with Active and Stateful Services in the Service-Oriented Architecture;Haldor Samset,    Rolv Bræk;2009;https://link.springer.com/chapter/10.1007/978-3-540-93851-4_27;https://link.springer.com/content/pdf/10.1007%2F978-3-540-93851-4_27.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-540-93851-4_27;;;;;;;;
A study on video data mining;V. Vijayakumar,    R. Nedunchezhian;2012;https://link.springer.com/article/10.1007/s13735-012-0016-2;https://link.springer.com/content/pdf/10.1007%2Fs13735-012-0016-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;14;https://doi.org/10.1007/s13735-012-0016-2;;;;;;;;
Maintaining Mental Wellbeing of Elderly at Home;Emmanouela Vogiatzaki,    Artur Krukowski;2019;https://link.springer.com/chapter/10.1007/978-3-030-10752-9_8;https://link.springer.com/content/pdf/10.1007%2F978-3-030-10752-9_8.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-030-10752-9_8;;;;;;;;
Document engineering approaches toward scalable and structured multimedia  web and printable documents;Maria da Graça Pimentel,    Dick C. A. Bulterman…;2009;https://link.springer.com/article/10.1007/s11042-009-0288-6;https://link.springer.com/content/pdf/10.1007%2Fs11042-009-0288-6.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s11042-009-0288-6;;;;;;;;
Design Abstractions for Innovative Web Applications: The Case of the SOA Augmented with Semantics;Stefano Ceri,    Marco Brambilla…;2007;https://link.springer.com/chapter/10.1007/978-3-540-72667-8_2;https://link.springer.com/content/pdf/10.1007%2F978-3-540-72667-8_2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-540-72667-8_2;;;;;;;;
Architecture of an ERP System Supporting Project-Oriented Management;Willy Picard,    Grzegorz Wojciechowsk;2006;https://link.springer.com/chapter/10.1007/978-0-387-39229-5_6;https://link.springer.com/content/pdf/10.1007%2F978-0-387-39229-5_6.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-39229-5_6;;;;;;;;
Cross-Communicability: Evaluating the Meta-communication of Cross-Platform Applications;Rodrigo de A. Maués…;2013;https://link.springer.com/chapter/10.1007/978-3-642-40477-1_15;https://link.springer.com/content/pdf/10.1007%2F978-3-642-40477-1_15.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-642-40477-1_15;;;;;;;;
Abstracting and Applying Business Modeling Patterns from RosettaNet;Pankaj R. Telang,    Munindar P. Singh;2010;https://link.springer.com/chapter/10.1007/978-3-642-17358-5_29;https://link.springer.com/content/pdf/10.1007%2F978-3-642-17358-5_29.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/978-3-642-17358-5_29;;;;;;;;
The Building Blocks of a PaaS;Cláudio Teixeira,    Joaquim Sousa Pinto…;2014;https://link.springer.com/article/10.1007/s10922-012-9260-2;https://link.springer.com/content/pdf/10.1007%2Fs10922-012-9260-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/s10922-012-9260-2;;;;;;;;
Device-Independent Architecture for ubiquitous applications;Jacek Chmielewski;2014;https://link.springer.com/article/10.1007/s00779-013-0666-y;https://link.springer.com/content/pdf/10.1007%2Fs00779-013-0666-y.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;6;https://doi.org/10.1007/s00779-013-0666-y;;;;;;;;
A mobile architecture with dynamic message filtering for emergency response environments;Bill Karakostas;2013;https://link.springer.com/article/10.1186/2192-1121-2-2;https://link.springer.com/content/pdf/10.1186%2F2192-1121-2-2.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1186/2192-1121-2-2;;;;;;;;
Usability of mobile applications: literature review and rationale for a new usability model;Rachel Harrison,    Derek Flood,    David Duce;2013;https://link.springer.com/article/10.1186/2194-0827-1-1;https://link.springer.com/content/pdf/10.1186%2F2194-0827-1-1.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;149;https://doi.org/10.1186/2194-0827-1-1;;;;;;;;
Execution of UML models: a systematic review of research and practice;Federico Ciccozzi,    Ivano Malavolta,    Bran Selic;2018;https://link.springer.com/article/10.1007/s10270-018-0675-4;https://link.springer.com/content/pdf/10.1007%2Fs10270-018-0675-4.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/s10270-018-0675-4;;;;;;;;
Output-sensitive autocompletion search;Holger Bast,    Christian W. Mortensen,    Ingmar Weber;2008;https://link.springer.com/article/10.1007/s10791-008-9048-x;https://link.springer.com/content/pdf/10.1007%2Fs10791-008-9048-x.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;9;https://doi.org/10.1007/s10791-008-9048-x;;;;;;;;
Understanding Declare models: strategies pitfalls empirical results;Cornelia Haisjackl,    Irene Barba,    Stefan Zugal,    Pnina Soffer…;2016;https://link.springer.com/article/10.1007/s10270-014-0435-z;https://link.springer.com/content/pdf/10.1007%2Fs10270-014-0435-z.pdf;context-aware+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;13;https://doi.org/10.1007/s10270-014-0435-z;;;;;;;;
Analysing User Confusion in Context Aware Mobile Applications;K. Loer,    M. D. Harrison;2005;https://link.springer.com/chapter/10.1007/11555261_18;https://link.springer.com/content/pdf/10.1007%2F11555261_18.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/11555261_18;;;;;;;;
A Novel Approach to Modeling Context-Aware and Social Collaboration Processes;Vitaliy Liptchinsky,    Roman Khazankin…;2012;https://link.springer.com/chapter/10.1007/978-3-642-31095-9_37;https://link.springer.com/content/pdf/10.1007%2F978-3-642-31095-9_37.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/978-3-642-31095-9_37;;;;;;;;
Context caches in the Clouds;Saad Liaquat Kiani,    Ashiq Anjum…;2012;https://link.springer.com/article/10.1186/2192-113X-1-7;https://link.springer.com/content/pdf/10.1186%2F2192-113X-1-7.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1186/2192-113X-1-7;;;;;;;;
Distributed Object-Oriented Programming with RFID Technology;Andoni Lombide Carreton,    Kevin Pinte…;2010;https://link.springer.com/chapter/10.1007/978-3-642-13645-0_5;https://link.springer.com/content/pdf/10.1007%2F978-3-642-13645-0_5.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-642-13645-0_5;;;;;;;;
Describing Component Collaboration Using Goal Sequences;Cyril Carrez,    Jacqueline Floch…;2008;https://link.springer.com/chapter/10.1007/978-3-540-68642-2_2;https://link.springer.com/content/pdf/10.1007%2F978-3-540-68642-2_2.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-540-68642-2_2;;;;;;;;
XSED – XML-Based Description of Status–Event Components and Systems;Alan Dix,    Jair Leite,    Adrian Friday;2008;https://link.springer.com/chapter/10.1007/978-3-540-92698-6_13;https://link.springer.com/content/pdf/10.1007%2F978-3-540-92698-6_13.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-540-92698-6_13;;;;;;;;
Spatial Security Policies for Mobile Agents in a Sentient Computing Environment;David Scott,    Alastair Beresford…;2003;https://link.springer.com/chapter/10.1007/3-540-36578-8_8;https://link.springer.com/content/pdf/10.1007%2F3-540-36578-8_8.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;10;https://doi.org/10.1007/3-540-36578-8_8;;;;;;;;
INDISS: Interoperable Discovery System for Networked Services;Yérom-David Bromberg,    Valérie Issarny;2005;https://link.springer.com/chapter/10.1007/11587552_9;https://link.springer.com/content/pdf/10.1007%2F11587552_9.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;21;https://doi.org/10.1007/11587552_9;;;;;;;;
Empowering cultural heritage professionals with tools for authoring and deploying personalised visitor experiences;Elena Not,    Daniela Petrelli;2019;https://link.springer.com/article/10.1007/s11257-019-09224-9;https://link.springer.com/content/pdf/10.1007%2Fs11257-019-09224-9.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/s11257-019-09224-9;;;;;;;;
A Business-Aware Web Services Transaction Model;Mike P. Papazoglou,    Benedikt Kratz;2006;https://link.springer.com/chapter/10.1007/11948148_29;https://link.springer.com/content/pdf/10.1007%2F11948148_29.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;9;https://doi.org/10.1007/11948148_29;;;;;;;;
Editorial: Special Issue on Security and Privacy of IoT;Hua Wang,    Zonghua Zhang,    Tarek Taleb;2018;https://link.springer.com/article/10.1007/s11280-017-0490-9;https://link.springer.com/content/pdf/10.1007%2Fs11280-017-0490-9.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;8;https://doi.org/10.1007/s11280-017-0490-9;;;;;;;;
Dynamic Contextual Regulations in Open Multi-agent Systems;Carolina Howard Felicíssimo;2006;https://link.springer.com/chapter/10.1007/11926078_75;https://link.springer.com/content/pdf/10.1007%2F11926078_75.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/11926078_75;;;;;;;;
Multi-level Service Approach for Flexible Support of Design Processes;Safa Hachani,    Lilia Gzara,    Hervé Verjus;2013;https://link.springer.com/chapter/10.1007/978-3-642-41263-9_20;https://link.springer.com/content/pdf/10.1007%2F978-3-642-41263-9_20.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-41263-9_20;;;;;;;;
GARSAaaS: group activity recognition and situation analysis as a service;Amin B. Abkenar,    Seng W. Loke…;2019;https://link.springer.com/article/10.1186/s13174-019-0103-1;https://link.springer.com/content/pdf/10.1186%2Fs13174-019-0103-1.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1186/s13174-019-0103-1;;;;;;;;
CARL: A Language for Modelling Contextual Augmented Reality Environments;Dariusz Rumiński,    Krzysztof Walczak;2014;https://link.springer.com/chapter/10.1007/978-3-642-54734-8_21;https://link.springer.com/content/pdf/10.1007%2F978-3-642-54734-8_21.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-54734-8_21;;;;;;;;
ODEGSG Framework  Knowledge-Based Annotation and Design of Grid Services;Carole Goble,    Asunción Gómez-Pérez…;2005;https://link.springer.com/chapter/10.1007/11596141_26;https://link.springer.com/content/pdf/10.1007%2F11596141_26.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/11596141_26;;;;;;;;
ISReal: An Open Platform for Semantic-Based 3D Simulations in the 3D Internet;Patrick Kapahnke,    Pascal Liedtke,    Stefan Nesbigall…;2010;https://link.springer.com/chapter/10.1007/978-3-642-17749-1_11;https://link.springer.com/content/pdf/10.1007%2F978-3-642-17749-1_11.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-17749-1_11;;;;;;;;
A Formal Support for Collaborative Data Sharing;Fabio Martinelli,    Ilaria Matteucci…;2012;https://link.springer.com/chapter/10.1007/978-3-642-32498-7_42;https://link.springer.com/content/pdf/10.1007%2F978-3-642-32498-7_42.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;8;https://doi.org/10.1007/978-3-642-32498-7_42;;;;;;;;
Deployment of pHealth Services upon Always Best Connected Next Generation Network;Georgia N. Athanasiou…;2012;https://link.springer.com/chapter/10.1007/978-3-642-33412-2_9;https://link.springer.com/content/pdf/10.1007%2F978-3-642-33412-2_9.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-33412-2_9;;;;;;;;
Investigating country-specific music preferences and music recommendation algorithms with the LFM-1b dataset;Markus Schedl;2017;https://link.springer.com/article/10.1007/s13735-017-0118-y;https://link.springer.com/content/pdf/10.1007%2Fs13735-017-0118-y.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/s13735-017-0118-y;;;;;;;;
A Multi-criteria Service Ranking Approach Based on Non-Functional Properties Rules Evaluation;Ioan Toma,    Dumitru Roman,    Dieter Fensel…;2007;https://link.springer.com/chapter/10.1007/978-3-540-74974-5_40;https://link.springer.com/content/pdf/10.1007%2F978-3-540-74974-5_40.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;14;https://doi.org/10.1007/978-3-540-74974-5_40;;;;;;;;
